"AU_s_11_lemmat" "AU_s_142DVD_lemmat" "AU_s_168_CCSL41Bb_lemmat" "AU_s_178_lemmat" "AU_s_211_lemmat" "AU_s_32A1_lemmat" "AU_s_351_lemmat" "AU_s_393_B_lemmat" "AU_s_42A1_lemmat" "AU_s_50A1_lemmat" "AU_s_58_lemmat" "AU_s_59_lemmat" "AU_s_9_lemmat" "AU_s_96_lemmat" "AU_s_Frangip2_lemmat" "CAE_[AU_s_40]_lemmat" "CAE_AU_s_168_qfr_lemmat" "CAE_AU_s_178_BNFlat12202_lemmat" "CAE_AU_s_211Q_lemmat" "CAE_AU_s_32Q_lemmat" "CAE_AU_s_393_A_lemmat" "CAE_AU_s_42Q2_lemmat" "CAE_AU_s_50Q2_lemmat" "CAE_AU_s_58Q_lemmat" "CAE_AU-s-142Q_lemmat" "CAE_CAE_s_100A_lemmat" "CAE_CAE_s_109_lemmat" "CAE_CAE_s_124_lemmat" "CAE_CAE_s_140_BNFlat12202_lemmat" "CAE_CAE_s_142_lemmat" "CAE_CAE_s_147_lemmat" "CAE_CAE_s_159_lemmat" "CAE_CAE_s_183_BNFlat12202_lemmat" "CAE_CAE_s_185_lemmat" "CAE_CAE_s_210_lemmat" "CAE_CAE_s_231_lemmat" "CAE_CAE_s_35_lemmat" "CAE_CAE_s_63_lemmat"
"do" 0.4920049200492 0.826193390452876 1.36222910216718 0.75187969924812 0.439422473320778 0.700770847932726 0.377358490566038 0.581395348837209 3.92491467576792 0.377833753148615 0.53394355453852 0.456273764258555 0.213189312109153 0.0500250125062531 0.60257463708573 0.489795918367347 1.30841121495327 0.649598777225831 0.449293966623877 0.0892857142857143 0.778816199376947 3.6745406824147 0.263388937664618 0.463857750289911 0.577796120511762 0.189035916824197 0.0851788756388416 0.161681487469685 0.0807102502017756 0.484261501210654 0.431034482758621 0.346921075455334 1.12201963534362 0.475435816164818 0.377358490566038 0.184331797235023 0.190294957183635 0.829875518672199
"possum" 0.3690036900369 0.458996328029376 0.185758513931889 0.530738611233967 0.439422473320778 0.607334734875029 0.943396226415094 0.581395348837209 0.170648464163823 0.839630562552477 0.5720823798627 0.988593155893536 0.525866969869244 0.350175087543772 0.493015612161052 0.244897959183673 0.186915887850467 0.649598777225831 0.449293966623877 0.357142857142857 0.623052959501558 0.131233595800525 0.877963125548727 0.579822187862389 0.577796120511762 0.189035916824197 0.425894378194208 0.0808407437348424 0.968523002421308 0.322841000807102 0.754310344827586 0.2601908065915 0.350631136044881 0.63391442155309 0.943396226415094 0.368663594470046 2.37868696479543 0.691562932226833
"homo" 0.3690036900369 0.214198286413709 0.123839009287926 0.353825740822645 0.251098556183302 1.26138752627891 0.849056603773585 0.465116279069767 1.5358361774744 0.755667506297229 0.41952707856598 0.380228136882129 0.568504832291075 0.950475237618809 0.410846343467543 0.244897959183673 0.124610591900312 0.343905235001911 0.256739409499358 0.625 0.311526479750779 1.44356955380577 1.05355575065847 0.425202937765752 0.206355757325629 0.472589792060492 0.255536626916525 0.565885206143896 0.484261501210654 0.564971751412429 0 1.040763226366 0.210378681626928 0.316957210776545 0.849056603773585 0.460829493087558 1.23691722169363 0.4149377593361
"dominus" 0.615006150061501 0.887392900856793 0.681114551083591 0.265369305616984 0.69052102950408 0.303667367437515 1.0377358490566 0.232558139534884 0.853242320819113 0.755667506297229 0.30511060259344 0.228136882129278 0.312677657760091 0.350175087543772 0.60257463708573 1.30612244897959 0.685358255451713 0.22927015666794 0.706033376123235 0.625 0.311526479750779 0.918635170603675 0.0877963125548727 0.270583687669115 0.825423029302518 0.472589792060492 0.596252129471891 1.45513338722716 0.161420500403551 0.726392251815981 0.431034482758621 0.346921075455334 0.280504908835905 0.713153724247227 1.0377358490566 0.368663594470046 0.380589914367269 0.4149377593361
"uos" 0.1230012300123 0.367197062423501 0.123839009287926 0.884564352056612 1.00439422473321 0.210231254379818 0 0.465116279069767 1.02389078498294 0.377833753148615 0.64836003051106 1.29277566539924 0.540079590676521 0.0500250125062531 0.60257463708573 0.244897959183673 0.124610591900312 0.764233855559801 0.962772785622593 0.357142857142857 0.467289719626168 1.70603674540682 0 0.618477000386548 0.453982666116385 0 0.255536626916525 0.0808407437348424 0.968523002421308 0.242130750605327 1.18534482758621 0.0867302688638335 0.561009817671809 1.26782884310618 0 1.01382488479263 0.380589914367269 0.691562932226833
"omnis" 0.3690036900369 1.52998776009792 0.371517027863777 0.176912870411322 0.376647834274953 0.44382153702406 0.377358490566038 0.116279069767442 0.341296928327645 0.671704450041982 0.34324942791762 0.608365019011407 0.426378624218306 0.700350175087544 0.493015612161052 0.326530612244898 0.373831775700935 0.26748184944593 0.385109114249037 0.267857142857143 0 0.26246719160105 0.175592625109745 0.347893312717433 1.65084605860504 0.850661625708885 0 0.242522231204527 0.322841000807102 0.968523002421308 0.754310344827586 0.2601908065915 0.210378681626928 0.316957210776545 0.377358490566038 0.368663594470046 1.04662226450999 0
"uideo" 0.4920049200492 0.887392900856793 0.247678018575851 0.663423264042459 0.502197112366604 0.467180565288484 1.22641509433962 0.232558139534884 1.02389078498294 0.461796809403862 0.41952707856598 0.152091254752852 0.369528140989198 0.350175087543772 0.739523418241578 0.571428571428571 0.249221183800623 0.611387084447841 0.385109114249037 0.178571428571429 0.311526479750779 0.78740157480315 0.526777875329236 0.425202937765752 0.412711514651259 0.283553875236295 0.0851788756388416 0.565885206143896 0.887812752219532 0.645682001614205 0.107758620689655 0.346921075455334 0.350631136044881 0.713153724247227 1.22641509433962 0.460829493087558 0.380589914367269 0.276625172890733
"sui" 0.3690036900369 1.04039167686659 0.309597523219814 0.176912870411322 0.251098556183302 0.397103480495211 0.283018867924528 0.697674418604651 0.170648464163823 0.629722921914358 0.1906941266209 0 0.22740193291643 2.80140070035018 0.273897562311695 0 0.311526479750779 0.26748184944593 0.256739409499358 0.267857142857143 0.311526479750779 0.131233595800525 0.438981562774363 0.193274062620796 0.907965332232769 0.378071833648393 0 0.404203718674212 0.242130750605327 0.322841000807102 0 2.8620988725065 0.280504908835905 0.554675118858954 0.283018867924528 0.276497695852535 0.0951474785918173 0.4149377593361
"autem" 0.3690036900369 0.397796817625459 0.557275541795666 0.221141088014153 0.376647834274953 0.44382153702406 0.188679245283019 0.697674418604651 0 0.755667506297229 0.5720823798627 0.532319391634981 0.412166003411029 0.350175087543772 0.684743905779239 0.0816326530612245 0.560747663551402 0.11463507833397 0.320924261874198 0.714285714285714 0.778816199376947 0.131233595800525 0.614574187884109 0.657131812910707 0.412711514651259 0.189035916824197 0.0851788756388416 0.323362974939369 0.0807102502017756 0.0807102502017756 0.538793103448276 0.173460537727667 0.140252454417952 0.237717908082409 0.188679245283019 1.5668202764977 0 0.691562932226833
"iste" 0.3690036900369 0.336597307221542 0.185758513931889 0.132684652808492 0.502197112366604 0.537257650081757 0.283018867924528 0.116279069767442 0.341296928327645 1.0495382031906 0.41952707856598 0.988593155893536 0.255827174530984 0.250125062531266 0.356066831005204 0.489795918367347 0.186915887850467 0.22927015666794 0.449293966623877 0.446428571428571 0.155763239875389 0.656167979002625 0.526777875329236 0.463857750289911 0.330169211721007 0.189035916824197 0.596252129471891 0.323362974939369 0.322841000807102 0.968523002421308 1.07758620689655 0.433651344319167 0.140252454417952 0.396196513470681 0.283018867924528 0.460829493087558 0.475737392959087 0.276625172890733
"frater" 0 0.275397796817625 0.557275541795666 0.176912870411322 2.07156308851224 0.327026395701939 0.188679245283019 0.116279069767442 0.170648464163823 0.0419815281276238 0.30511060259344 0.380228136882129 0.170551449687322 0.0500250125062531 0.219118049849356 0.244897959183673 0.560747663551402 0.458540313335881 2.1181001283697 0.267857142857143 0 0.26246719160105 0.175592625109745 0.309238500193274 0.206355757325629 0.0945179584120983 0.936967632027257 0.404203718674212 0.564971751412429 0.161420500403551 0.538793103448276 0.2601908065915 0.350631136044881 2.29793977812995 0.188679245283019 0.184331797235023 0.570884871550904 0.4149377593361
"nolo" 0.3690036900369 0.275397796817625 0.0619195046439628 0.398053958425475 1.25549278091651 0.350385423966363 0.0943396226415094 0.116279069767442 0.511945392491468 0 0.30511060259344 0.228136882129278 0.469016486640136 0.300150075037519 0.876472199397425 1.30612244897959 0.0623052959501558 0.343905235001911 1.28369704749679 0.267857142857143 0.155763239875389 0.393700787401575 0 0.270583687669115 0.247626908790755 0 0.340715502555366 0 0.403551251008878 0.322841000807102 0.107758620689655 0.173460537727667 0.280504908835905 1.03011093502377 0.0943396226415094 0.737327188940092 0.285442435775452 0
"noster" 0.738007380073801 0.0611995104039168 0.123839009287926 0.0442282176028306 0.753295668549906 0.186872226115394 0.754716981132076 0.232558139534884 0 0.0839630562552477 1.3348588863463 0.988593155893536 0.170551449687322 0.0500250125062531 0.547795124623391 0.244897959183673 0.124610591900312 0.0764233855559801 0.706033376123235 0.0892857142857143 0.311526479750779 0.131233595800525 0 1.35291843834557 0.0412711514651259 0.0945179584120983 0.681431005110733 0.323362974939369 0.0807102502017756 0.645682001614205 1.18534482758621 0.346921075455334 0.0701262272089762 1.10935023771791 0.754716981132076 0.368663594470046 0.570884871550904 0.276625172890733
"audio" 0.2460024600246 0.734394124847001 0.743034055727554 0.619195046439629 0.188323917137476 0.373744452230787 0.283018867924528 0.348837209302326 0.170648464163823 0.0839630562552477 0.22883295194508 0.304182509505703 0.255827174530984 0.0500250125062531 0.465625855929882 0.653061224489796 0.747663551401869 0.382116927779901 0.192554557124519 0.357142857142857 0.467289719626168 0.393700787401575 0 0.270583687669115 0.949236483697895 0 0.851788756388416 0 0.403551251008878 0.807102502017756 0.431034482758621 0.173460537727667 0.350631136044881 0.158478605388273 0.283018867924528 0.460829493087558 0.190294957183635 0.276625172890733
"dimitto" 0 0.0305997552019584 0 0.0442282176028306 1.63214061519146 0 0.0943396226415094 0.930232558139535 0.68259385665529 0 1.1441647597254 0.760456273764259 0.0852757248436612 0 0.0821692686935086 0.244897959183673 0 0 1.66880616174583 0 0.934579439252336 0.5249343832021 0 1.15964437572478 0.0412711514651259 0 0 0 0 0 1.18534482758621 0 0 2.06022187004754 0.0943396226415094 0 0.951474785918173 1.2448132780083
"meus" 0.3690036900369 0.275397796817625 0.0619195046439628 0.353825740822645 0.251098556183302 0.0700770847932726 0.0943396226415094 0.232558139534884 0.511945392491468 0.797649034424853 0.1906941266209 0.228136882129278 0.284252416145537 0.300150075037519 0.766913174472747 1.06122448979592 0.0623052959501558 0.305693542223921 0.256739409499358 0 0.155763239875389 0.26246719160105 0.790166812993854 0.193274062620796 0.330169211721007 0.283553875236295 0 0.404203718674212 0.322841000807102 0.242130750605327 0.323275862068966 0.2601908065915 0.280504908835905 0.316957210776545 0.0943396226415094 0.921658986175115 0.190294957183635 0.4149377593361
"cor" 0.4920049200492 0.305997552019584 0.123839009287926 0.221141088014153 0.627746390458255 0.186872226115394 1.79245283018868 0.232558139534884 0 0.167926112510495 0.49580472921434 0.0760456273764259 0.0852757248436612 0 0.301287318542865 0.244897959183673 0.124610591900312 0.19105846388995 0.641848523748395 0.0892857142857143 0.467289719626168 0.131233595800525 0.263388937664618 0.50251256281407 0.412711514651259 0.850661625708885 0.0851788756388416 0.161681487469685 0.322841000807102 0 0.107758620689655 0.0867302688638335 0.0701262272089762 0.792393026941363 1.79245283018868 0 0.761179828734538 0.4149377593361
"uenio" 1.1070110701107 0.397796817625459 0.123839009287926 0.309597523219814 0.313873195229127 0.140154169586545 0.377358490566038 0.116279069767442 0.341296928327645 0.293870696893367 0.64836003051106 0.456273764258555 0.142126208072769 0.200100050025012 0.328677074774035 0.326530612244898 0.124610591900312 0.305693542223921 0.385109114249037 0.178571428571429 0 0.26246719160105 0 0.657131812910707 0.371440363186133 0 0.255536626916525 0.485044462409054 0.645682001614205 0.403551251008878 0.646551724137931 0.173460537727667 0.0701262272089762 0.316957210776545 0.377358490566038 0.276497695852535 0.285442435775452 0.138312586445367
"quando" 0.4920049200492 0.122399020807834 0.247678018575851 0.309597523219814 0.251098556183302 0.303667367437515 0 0.465116279069767 0.853242320819113 0.167926112510495 0.80091533180778 0.532319391634981 0.198976691301876 0.200100050025012 0.465625855929882 0.897959183673469 0.249221183800623 0.26748184944593 0.256739409499358 0.0892857142857143 0.778816199376947 0.656167979002625 0.263388937664618 0.811751063007344 0.0825423029302517 0 0.170357751277683 0.0808407437348424 0.242130750605327 0.0807102502017756 0.323275862068966 0.2601908065915 0.280504908835905 0.316957210776545 0 0 0 0.4149377593361
"ne" 0.1230012300123 0.244798041615667 0.0619195046439628 0.132684652808492 0.502197112366604 0.186872226115394 0.283018867924528 0.348837209302326 0 0.125944584382872 0.64836003051106 0.836501901140684 0.27003979533826 0.0500250125062531 0.410846343467543 0.653061224489796 0.0623052959501558 0.15284677111196 0.513478818998716 0.0892857142857143 0.623052959501558 0 0.263388937664618 0.657131812910707 0.288898060255881 0.0945179584120983 0.255536626916525 0.161681487469685 0.0807102502017756 0.242130750605327 0.754310344827586 0.346921075455334 0.210378681626928 0.554675118858954 0.283018867924528 0.552995391705069 0.190294957183635 0.138312586445367
"christus" 0 0.428396572827417 0.495356037151703 0.353825740822645 0.188323917137476 0.233590282644242 0.471698113207547 0.116279069767442 0 0.0419815281276238 0.15255530129672 0.152091254752852 0.255827174530984 0.900450225112556 0.0547795124623391 0 0.498442367601246 0.19105846388995 0.192554557124519 0.267857142857143 0.155763239875389 0 0 0.193274062620796 0.577796120511762 0 0.170357751277683 1.37429264349232 0.0807102502017756 0.403551251008878 0.21551724137931 1.040763226366 0.280504908835905 0.237717908082409 0.471698113207547 0.0921658986175115 0.856327307326356 0.138312586445367
"bonus" 0.2460024600246 0.0917992656058751 0.371517027863777 0.353825740822645 0.0627746390458255 0.163513197850969 0.0943396226415094 0 0.170648464163823 0.293870696893367 0.34324942791762 0.0760456273764259 0.241614553723707 0.600300150075038 0.794302930703917 0.816326530612245 0.373831775700935 0.420328620557891 0.0641848523748395 0.267857142857143 0 0.26246719160105 0.526777875329236 0.386548125241593 0.0412711514651259 0.0945179584120983 0.0851788756388416 0.161681487469685 0.645682001614205 0 0 0 0.280504908835905 0 0.0943396226415094 0.645161290322581 0.761179828734538 0.138312586445367
"accipio" 0.2460024600246 0.18359853121175 0.928792569659443 0.530738611233967 0.251098556183302 0.186872226115394 0 0.465116279069767 0.341296928327645 0.0419815281276238 0.26697177726926 0.684410646387833 0.241614553723707 0 0.301287318542865 0.0816326530612245 0.934579439252336 0.382116927779901 0.192554557124519 0.357142857142857 0.467289719626168 0.26246719160105 0 0.270583687669115 0.165084605860503 0.0945179584120983 0.255536626916525 0.0808407437348424 0.484261501210654 0.0807102502017756 0.754310344827586 0.0867302688638335 0.280504908835905 0.396196513470681 0 0.368663594470046 0.0951474785918173 0.4149377593361
"aliquis" 0.615006150061501 0.244798041615667 0.309597523219814 0.265369305616984 0.439422473320778 0.420462508759636 0.0943396226415094 0.116279069767442 0.341296928327645 0.461796809403862 0.11441647597254 0.304182509505703 0.27003979533826 0.0500250125062531 0.164338537387017 0.244897959183673 0.311526479750779 0.420328620557891 0.449293966623877 0.446428571428571 0.155763239875389 0.26246719160105 0.702370500438982 0.0773096250483185 0.0412711514651259 0.189035916824197 0.255536626916525 0.242522231204527 0.564971751412429 0.0807102502017756 0.21551724137931 0.433651344319167 0.350631136044881 0.237717908082409 0.0943396226415094 0.0921658986175115 0.475737392959087 0.138312586445367
"pro" 0.2460024600246 0.214198286413709 0.495356037151703 0.0442282176028306 0.313873195229127 0.373744452230787 0 0 0.853242320819113 0.0419815281276238 0.15255530129672 0.0760456273764259 0.127913587265492 0.100050025012506 0.465625855929882 0.73469387755102 0.498442367601246 0.458540313335881 0.320924261874198 0.357142857142857 0 0.656167979002625 0.0877963125548727 0.154619250096637 0.288898060255881 0.0945179584120983 0.766609880749574 0.0808407437348424 0.322841000807102 0.726392251815981 0 0.173460537727667 0.561009817671809 0.0792393026941363 0 0.276497695852535 0.570884871550904 0
"debeo" 0 0.122399020807834 0.185758513931889 0.176912870411322 1.06716886377903 0.116795141322121 0.188679245283019 0.348837209302326 0 0.125944584382872 0.45766590389016 0.228136882129278 0.298465036952814 0.550275137568784 0.136948781155848 0.244897959183673 0.186915887850467 0.15284677111196 1.09114249037227 0.0892857142857143 0.311526479750779 0 0.0877963125548727 0.463857750289911 0.0825423029302517 0.0945179584120983 0.170357751277683 0 0.161420500403551 0.161420500403551 0.21551724137931 0.433651344319167 0.140252454417952 1.10935023771791 0.188679245283019 0.0921658986175115 0 0.138312586445367
"fides" 0 0.0305997552019584 3.09597523219814 0.0884564352056612 0 0.0467180565288484 0.188679245283019 0 0 0.0839630562552477 0.30511060259344 0.0760456273764259 0.156338828880045 0.0500250125062531 0.191728293618187 0 3.11526479750779 0.0764233855559801 0 0.0892857142857143 0 0 0 0.309238500193274 0.0412711514651259 0.756143667296786 0.170357751277683 0.161681487469685 0.161420500403551 0.161420500403551 0.107758620689655 0 0 0 0.188679245283019 0 0.190294957183635 0
"per" 0.1230012300123 0.581395348837209 0.185758513931889 0.0884564352056612 0.125549278091651 0.210231254379818 0.471698113207547 0.232558139534884 0 0.377833753148615 0.11441647597254 0.228136882129278 0.255827174530984 0.250125062531266 0.136948781155848 0.244897959183673 0.186915887850467 0.15284677111196 0.128369704749679 0.178571428571429 0 0.393700787401575 0.175592625109745 0.115964437572478 0.577796120511762 0.472589792060492 0.340715502555366 0.565885206143896 0 0.322841000807102 0.323275862068966 0.2601908065915 0.280504908835905 0.158478605388273 0.471698113207547 0.0921658986175115 0.190294957183635 0
"peccatum" 0 0.0917992656058751 0.0619195046439628 0 0.376647834274953 0.116795141322121 0.377358490566038 0.813953488372093 0.170648464163823 0.0419815281276238 0.64836003051106 0.684410646387833 0.241614553723707 0.0500250125062531 0.219118049849356 0.0816326530612245 0.0623052959501558 0.15284677111196 0.320924261874198 0 0.623052959501558 0.393700787401575 0.0877963125548727 0.579822187862389 0.123813454395378 0 0.596252129471891 0.161681487469685 0 0.322841000807102 0.538793103448276 0 0.280504908835905 0.63391442155309 0.377358490566038 0.184331797235023 0 1.10650069156293
"uiuo" 0.2460024600246 0.0305997552019584 0 0.0442282176028306 0.313873195229127 0.0700770847932726 0 1.16279069767442 0 0 0.3813882532418 0.0760456273764259 0.198976691301876 0.150075037518759 1.06820049301561 1.22448979591837 0 0.11463507833397 0.256739409499358 0 0.934579439252336 0 0 0.425202937765752 0 0 0.0851788756388416 0.242522231204527 0.0807102502017756 0.0807102502017756 0.21551724137931 0.0867302688638335 0.140252454417952 0.316957210776545 0 1.01382488479263 0 0.968188105117566
"alius" 0 0.275397796817625 0.0619195046439628 0.309597523219814 0.627746390458255 0.373744452230787 0 0.116279069767442 0.511945392491468 0.167926112510495 0.22883295194508 0.304182509505703 0.284252416145537 0.150075037518759 0.136948781155848 0 0.0623052959501558 0.305693542223921 0.641848523748395 0.267857142857143 0.155763239875389 0.393700787401575 0.175592625109745 0.231928875144956 0.288898060255881 0.378071833648393 0.0851788756388416 0.161681487469685 0.242130750605327 0.0807102502017756 0.323275862068966 0 0.350631136044881 0.63391442155309 0 0.0921658986175115 0 0.138312586445367
"nec" 0.2460024600246 0.244798041615667 0.0619195046439628 0.221141088014153 0.125549278091651 0.140154169586545 0.283018867924528 0.116279069767442 0 0.251889168765743 0.07627765064836 0.456273764258555 0.369528140989198 0.100050025012506 0.493015612161052 0.408163265306122 0.0623052959501558 0.305693542223921 0.128369704749679 0.357142857142857 0 0.131233595800525 0.0877963125548727 0.0773096250483185 0.330169211721007 0 0.0851788756388416 0.242522231204527 0.484261501210654 0.161420500403551 0.646551724137931 0.173460537727667 0.140252454417952 0.237717908082409 0.283018867924528 0.184331797235023 0.475737392959087 0.276625172890733
"malus" 0 0.0305997552019584 0.0619195046439628 0.0884564352056612 0.0627746390458255 0.0467180565288484 0.0943396226415094 0.116279069767442 2.21843003412969 0.125944584382872 0.22883295194508 0.304182509505703 0.099488345650938 0.400200100050025 0.794302930703917 0.897959183673469 0.0623052959501558 0.11463507833397 0.0641848523748395 0 0.155763239875389 1.83727034120735 0.175592625109745 0.231928875144956 0.0412711514651259 0 0.170357751277683 0 0.242130750605327 0.887812752219532 0.431034482758621 0.173460537727667 0 0 0.0943396226415094 1.01382488479263 0.190294957183635 0.138312586445367
"inuenio" 0.2460024600246 0.0611995104039168 0.123839009287926 0.928792569659443 0.0627746390458255 0.420462508759636 0.188679245283019 0.116279069767442 0.853242320819113 0.251889168765743 0.15255530129672 0.380228136882129 0.127913587265492 0.150075037518759 0.0547795124623391 0 0.124610591900312 0.840657241115781 0.0641848523748395 0.178571428571429 0.155763239875389 0.5249343832021 0.0877963125548727 0.154619250096637 0 0 0 0.0808407437348424 1.53349475383374 0.161420500403551 0.107758620689655 0.173460537727667 0.280504908835905 0.0792393026941363 0.188679245283019 0.0921658986175115 0.0951474785918173 0.138312586445367
"sicut" 0 0.0917992656058751 0.0619195046439628 0.0442282176028306 0.313873195229127 0.420462508759636 0.0943396226415094 0.116279069767442 0.170648464163823 0.209907640638119 0.49580472921434 0.684410646387833 0.127913587265492 0.150075037518759 0 0 0.0623052959501558 0.0382116927779901 0.320924261874198 0.267857142857143 0.311526479750779 0.131233595800525 0.175592625109745 0.50251256281407 0.123813454395378 0.378071833648393 0.425894378194208 0.889248181083266 0.0807102502017756 0.403551251008878 0.862068965517241 0.2601908065915 0 0.396196513470681 0.0943396226415094 0 0.951474785918173 0.138312586445367
"pater" 0 0.489596083231334 0.0619195046439628 0.0442282176028306 0.188323917137476 0.0700770847932726 0.0943396226415094 0.116279069767442 0.170648464163823 0 0.34324942791762 1.21673003802281 0.255827174530984 0.450225112556278 0.191728293618187 0.571428571428571 0.0623052959501558 0.11463507833397 0.192554557124519 0.0892857142857143 0 0.131233595800525 0 0.309238500193274 0.247626908790755 0.378071833648393 0.340715502555366 0.242522231204527 0.0807102502017756 0.161420500403551 1.50862068965517 0.0867302688638335 0.140252454417952 0.237717908082409 0.0943396226415094 0.0921658986175115 0.0951474785918173 0
"dies" 0.2460024600246 0.0611995104039168 0 0 0.251098556183302 0.0934361130576968 0.0943396226415094 0.348837209302326 0 0.0419815281276238 0.5720823798627 0.152091254752852 0.27003979533826 0.0500250125062531 0.739523418241578 1.55102040816327 0 0.0764233855559801 0.256739409499358 0.0892857142857143 0.311526479750779 0 0 0.579822187862389 0.0412711514651259 0.0945179584120983 0.936967632027257 0.0808407437348424 0 0 0.107758620689655 0 0.140252454417952 0 0.0943396226415094 0.552995391705069 0 0.553250345781466
"amo" 0 0.76499388004896 0.247678018575851 0.353825740822645 0.0627746390458255 0.116795141322121 0.0943396226415094 0 0.170648464163823 0 0 0.0760456273764259 0.127913587265492 0.950475237618809 0.0547795124623391 0.163265306122449 0.249221183800623 0.305693542223921 0.0641848523748395 0 0 0.131233595800525 0 0 1.07304993809327 0 0.0851788756388416 0 0.726392251815981 0.0807102502017756 0.107758620689655 1.3009540329575 0 0.0792393026941363 0.0943396226415094 0 0.285442435775452 0
"uester" 0 0.122399020807834 0 0.176912870411322 0.878844946641557 0.0934361130576968 0 0.116279069767442 0.170648464163823 0.251889168765743 0.3813882532418 0.152091254752852 0.355315520181922 0 0.0821692686935086 0.163265306122449 0 0.305693542223921 0.834403080872914 0.178571428571429 0.155763239875389 0.5249343832021 0.0877963125548727 0.347893312717433 0.165084605860503 0 0.340715502555366 0.485044462409054 0.322841000807102 0 0.107758620689655 0 0.280504908835905 0.316957210776545 0 0 0.380589914367269 0.138312586445367
"quomodo" 0.3690036900369 0.122399020807834 0.247678018575851 0.0884564352056612 0.125549278091651 0.28030833917309 0 0.116279069767442 0.341296928327645 0.0839630562552477 0.30511060259344 0.304182509505703 0.170551449687322 0.250125062531266 0.629964393316899 0.408163265306122 0.249221183800623 0.0764233855559801 0.128369704749679 0.178571428571429 0 0.26246719160105 0.175592625109745 0.309238500193274 0.123813454395378 0 0.511073253833049 0.161681487469685 0 0.242130750605327 0.21551724137931 0.173460537727667 0.140252454417952 0.158478605388273 0 0.829493087557604 0.285442435775452 0
